data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
24098,16-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 16 June 2020, protesters staged two protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546419
24238,15-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 15 June 2020, thousands of protesters staged three protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546419
24395,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; Queens Chronicle,"On 14 June 2020, 2000 people marched in a protest in Jamaica in New York-Queens (New York) in support of the Black Lives Matter movement and against police brutality in the wake of the death of George Floyd. [size=2000]",0,1612546429
24449,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; QNS,"On 14 June 2020, hundreds of people staged a protest in Jackson Heights, New York-Queens in support of the Black Lives Matter movement and against police brutality. [size=several hundred]",0,1612546420
24497,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Gothamist; Crowd Counting Consortium,"On 14 June 2020, thousands of protesters staged 14 protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546419
24505,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; Gothamist,"On 14 June 2020, hundreds of protesters staged a protest in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0,1612546419
24633,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Gothamist; Crowd Counting Consortium,"On 13 June 2020, protesters staged three protests in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546439
24637,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Asian American Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Spectrum News NY1; Gothamist; Crowd Counting Consortium,"On 13 June 2020, thousands of demonstrators staged 12 protests, including a protest organized by Asian American Group in Washington Square Park, in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. [size=thousands]",0,1612546439
24639,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; Gothamist,"On 13 June 2020, protesters staged eight protests in New York-Queens District (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546439
24896,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Chronicle; Crowd Counting Consortium,"On 13 June 2020, 20 people staged a protest in New York-Queens (New York) against Assemblyman David Weprin, who accepted donations from a police union. [size=20]",0,1612546446
25027,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; News12 (Bronx); Gothamist,"On 12 June 2020, protesters staged three protests in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546439
25031,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Women (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,PIX11; Crowd Counting Consortium,"On 12 June 2020, thousands of protesters staged six protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. One of the protest was billed as the Black Women's empowerment March and hundreds of people participated. [size=thousands]",0,1612546439
25148,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,Gothamist; Crowd Counting Consortium,"On 12 June 2020, over a thousand cyclists held a rally and rode a bike from Brooklyn to Manhattan in New York City (New York) in support of the Black Lives Matter movement and against police brutality. [size=over a thousand]",0,1612546498
25204,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Gothamist; Crowd Counting Consortium; Queens Chronicle,"On 12 June 2020, demonstrators staged a protest between Merrick and Springfield Blvd, and another group of hundreds of people protested in Forest Hills outside 112th Precinct and in MacDonald Park, in New York-Queens District (New York) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. [size=hundreds]",0,1612546439
25241,11-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; QNS,"On 11 June 2020, 50 people staged a protest in New York-Queens (New York) calling for Recovery for All and in support of rent cancellation during the coronavirus pandemic. [size=50]",0,1612546439
25395,11-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 11 June 2020, protesters staged three protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546439
25396,11-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; Gothamist,"On 11 June 2020, protesters staged three protests in New York-Queens District (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546439
25449,10-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Gothamist; Crowd Counting Consortium,"On 10 June 2020, protesters staged three protests in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546438
25451,10-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 10 June 2020, thousands of protesters staged two protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546438
25452,10-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Gothamist; Crowd Counting Consortium,"On 10 June 2020, protesters staged two protests in New York-Queens District (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546438
25782,9-Jun-20,2020,Strategic developments,Other,Civilians (United States),African American Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post; Global News (Canada); Atlanta Black Star,"Other: On 9 June 2020, a Black man was found hanging from a tree in Fort Tryon Park in New York-Manhattan (New York). While the authorities ruled the hanging a suicide, activists and family members suspected foul play. During the summer, instances of other Black men found in hanging deaths being reported across the country, has stoked fear that these men were being lynched in response to the nationwide protests against police brutality and racial equality following the death of George Floyd of Minneapolis.",1,1612546502
25804,9-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; News12 (Bronx); Gothamist,"On 9 June 2020, a few hundred protesters, organized by two women, staged a protests in Pelham Bay Park in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=a few hundred]",0,1612546438
25805,9-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Gothamist; ABC7 (New York); Crowd Counting Consortium,"On 9 June 2020, thousands of protesters staged four protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546438
25806,9-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Gothamist; Crowd Counting Consortium,"On 9 June 2020, protesters staged two protests in New York-Queens District (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546438
25896,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,ABC7 (New York); Gothamist; Crowd Counting Consortium,"On 8 June 2020, protesters staged two protests in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546438
25898,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 8 June 2020, thousands of protesters staged four protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546438
25899,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Lawyers (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Count Love,"On 8 June 2020, protesters staged six protests in New York-Queens District (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. One protest was held by a group of lawyers. [size=no report]",0,1612546438
26020,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,Crowd Counting Consortium; Spectrum News NY1,"On 8 June 2020, thousands of people marched in a protest in New York City (New York) in support of the Black Lives Matter movement and against police brutality. [size=thousands]",0,1612546438
26359,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,Crowd Counting Consortium; Spectrum News NY1,"On 7 June 2020, thousands of people staged a protest in New York City (New York) in support of the Black Lives Matter movement and against police brutality. [size=thousands]",0,1612546438
26402,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; Gothamist,"On 7 June 2020, hundreds of protesters staged four protests in New York-Bronx District (Bronx, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0,1612546437
26407,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Gothamist,"On 7 June 2020, thousands of protesters staged 11 protests in New York-Manhattan District (New York, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=thousands]",0,1612546437
26410,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Gothamist; Crowd Counting Consortium,"On 7 June 2020, protesters staged four protests in New York-Queens (Queens, New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546437
26756,6-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Brooklyn),"On 6 June 2020, protesters marched through Pelham Bay Park in New York-Bronx (New York) in support of the Black Lives Matter movement, and against police brutality and the death of George Floyd. Other protests were held at Bridge Park in City Island and at Ewen Park in Riverdale. [size=no report]",0,1612546436
26953,6-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,Crowd Counting Consortium; New York Times,"On 6 June 2020, 3000 people marched in a protest in New York City (New York) in support of the Black Lives Matter movement and against police brutality. [size=3000]",0,1612546436
26956,6-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,QNS; Crowd Counting Consortium,"On 6 June 2020, about 200 people staged a protest in New York-Queens (New York) in support of the Black Lives Matter movement and against police brutality. [size=about 200]",0,1612546436
27664,5-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Gothamist; News12 (Bronx),"On 5 June 2020, Black Lives Matter protesters, organized by a grassroots organization called Take Back The Bronx, gathered on 139th Street and Third Avenue and marched to 136th Street and Brook Avenue in New York-Bronx (New York) to protest the death of George Floyd, an African American killed in Minneapolis by a white police officer when he was arrested on suspicion of using a counterfeit bill. After the curfew, bike-mounted police used batons to beat the remaining protesters in streets and arrested some protesters with zip ties, leading them to Department of Correction buses. [size=no report]",0,1612546435
27781,5-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Health Workers (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Gothamist,"On 5 June 2020, a few hundred people staged a protest in New York-Manhattan (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. A group of health workers came to support the protest in Union square as well. [size=a few hundred]",0,1612546435
28354,4-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx); Gothamist,"On 4 June 2020, police forces arrested at least 236 people individuals after thousands of people staged a protest supporting Black Lives Matter in New York-Bronx (New York) against police brutality and the death of George Floyd. Moments before the curfew, the police blocked the protesters from leaving. Moments after the curfew time the police made arrests and were seen pulling individual protesters and placing them in zip ties. [size=thousands]",0,1612546435
28361,4-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AP; Committee to Protect Journalists; Fox32; US Press Freedom Tracker,"On 4 June 2020, police officers arrested at least 60 protests with charges of defying curfew after thousands of people supporting Black Lives Matter staged a protest in Manhattan (coded as New York-Manhattan, New York, New York) against police brutality and the death of George Floyd. Three journalists were assaulted and pushed with a baton while reporting the arrests. [size=thousands]",0,1612546435
28520,3-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Times; NBC29; Crowd Counting Consortium,"On 3 June 2020, hundreds of protesters gathered in support of the Black Live Matter movement at Gracie Mansion and in Washington Square in New York-Manhattan District (New York). Police arrested about 60 people after the rally concluded. [size=hundreds]",0,1612546434
28630,3-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,LaborPress,"On 3 June 2020, more than 300 people held a rally outside Hollis Deli in New York-Queens (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The rally was organized by the of Opportunities for Southeast Queens Millennials organization. [size=more than 300]",0,1612546434
28942,3-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; Hunts Point Express,"On 3 June 2020, 500 protesters marched in the Bronx (New York) in support of the Black Lives Matter movement and against police brutality. [size=500]",0,1612546434
28980,2-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,Astoria,40.7721,-73.9301,Patch; Crowd Counting Consortium,"On 2 June 2020, at least 300 people marched in Astoria (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=at least 300]",0,1612546433
29176,2-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx),"On 2 June 2020, during protests in support of the Black Lives Matter movement, a person who had looted a local pawn shop drove a car and hit a police officer at East 170th Street and Walton Avenue in New York-Bronx District (New York). [size=no report]",0,1612546433
29184,2-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,News-Times (Newport),"On 2 June 2020, several hundred protesters marched in support of the Black Lives Matter movement, moving north along Fifth Avenue in New York-Manhattan District (New York, New York). 30 police followed in riot gear, but did not intervene. Also, thousands of protesters marched along 86th Street, and a protest was also held in Times Square. Two journalists from Associated Press, who were covering the protest, were shoved by about 6 police officers near Fulton and Broadway in Manhattan (New York). [size=several hundred]",0,1612546433
29333,2-Jun-20,2020,Protests,Excessive force against protesters,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Gothamist; New York Post,"On 2 June 2020, a small group of protesters marched in Whitestone in New York-Queens (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. A man, with knives strapped to his arm, threatened to kill demonstrators and then drove his car onto the sidewalk, sending the demonstrators running for their lives. No injuries were reported. The perpetrator was later arrested and is facing a number of charges n including criminal possession of a weapon. [size=a small group] [car ramming]",0,1612546433
29664,1-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx); Newsmax; New York Times,"On 1 June 2020, several groups of people vandalized and looted shops in New York-Bronx (Bronx, New York) following a Black Lives Matter demonstration over the death of George Floyd. New York Mayor suggested that outsiders,' 'gang members' and 'common criminals' were responsible for the looting. A Black teenager was beaten by police officers, causing multiple bone fractures and damage to his jaw. His family claimed that he was walking along Fordham Road as looting was happening and that he did not participate in any mayhem. But a security video allegedly shows him striking a match or lighter five times to start a trash fire on the street near the store. [size=several groups] [suggested agents provocateurs]",0,1612916001
29830,1-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,US Press Freedom Tracker; AP; Committee to Protect Journalists,"On 1 June 2020, several groups of people looted luxury stores in New York-Manhattan District (New York) during Black Lives Matter demonstrations over the death of George Floyd, a black man killed by police in Minneapolis. A journalist was arrested for breaking curfew despite press exemption. [size=several]",0,1612546432
30379,31-May-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,CNN; Committee to Protect Journalists; Newsmax; US Press Freedom Tracker,"On 31 May 2020, demonstrators rioted and damaged property in New York-Manhattan (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd, a black man killed by police in Minneapolis. Police officers intervened pushing people with batons, assaulted two journalists, and arrested at least half a dozen people. [size=at least half a dozen]",0,1612546431
30382,31-May-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-2021),United States,New York,Queens,New York - Queens,40.7308,-73.7958,NJdotcom,"On 31 May 2020, Black Lives Matter demonstrators with some police officers from NYPD protested in the Jamaica neighborhood of New York-Queens District (New York) over the death of George Floyd, a black man killed by police in Minneapolis. [size=no report]",0,1612546431
30976,30-May-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx),"On 30 May 2020, more than 100 Black Live Matter protesters marched on 149th Street and Third Avenue in The Hub in New York-Bronx (New York) to protest over the death of George Floyd. The protesters held protest signs and chanted slogans. [size=more than 100]",0,1612546430
30979,30-May-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States); Civilians (United Kingdom); Journalists (United Kingdom),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Committee to Protect Journalists; US Press Freedom Tracker; New York Times; Independent (United Kingdom); News12 (Bronx),"On 30 May 2020, people demonstrators blocked traffic and clashed with police officers, set forty seven police vehicles on fire and injured thirty three members in service of NYPD in New York-Manhattan (New York) during Black Lives Matter demonstrations over the death of George Floyd. A British journalist taking pictures of the demonstrations near Union Square and another journalist were arrested. More than a dozen stores were also looted and vandalized. At least 7 people were arrested outside Trump Tower where several protesters refused official orders to clear Fifth Avenue. [size=at least 7]",0,1612546430
31169,30-May-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; CBS2 (New York),"On 30 May 2020, hundreds of protesters protested in Jackson Heights in New York-Queens in support of the Black Lives Matter movement and against police brutality. [size=hundreds]",0,1612546431
31393,29-May-20,2020,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; My Central Jersey; Daily Record (New Jersey); Ithaca Journal,"On 29 May 2020, hundreds of people demonstrated in New York-Manhattan (New York) in support of the Black Lives Matter movement and against police brutality. Demonstrators blocked traffic and spray painted the fountain at Foley Square. At least two officers subdued a demonstrator who they held to the pavement and cuffed. [size=hundreds]",0,1612546430
31423,29-May-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,Crowd Counting Consortium; New York Daily News,"On 29 May 2020, thousands of people rioted across New York City (New York) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. In Brooklyn, demonstrators tried to rush into a police precinct. clashing with police. A police car was vandalised and set on fire outside the Barclays Center in Brooklyn. People screamed and tossed rocks, bottles and eggs at the cops, and set off fireworks at the corner of Classon and Lafayette avenues. Several officers were hurt, including one who lost a tooth, one who had a bloody nose, and a police lawyer who may have dislocated a knee. Between 50 and 100 or even more rioters were arrested. [size=thousands]",0,1612546430
31639,28-May-20,2020,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Daily News,"On 28 May 2020, about 200 people marched from Union Square to Foley Square court complex, City Hall, Zuccotti Park in the Financial District in New York-Manhattan (New York) in support of Black Lives Matter movement and against police brutality and the death of George Floyd. At Zuccotti Park, three men and three women rushed a line of police officers and threw objects at police. Several police officers were hospitalized, while at least 50 people were arrested. [size=about 200]",0,1612546430
31682,27-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; AM New York; Twitter,"On 27 May 2020, about 30 people participated in a protest at City Hall in New York-Manhattan (New York) in favor of increased support for homeless persons during the coronavirus pandemic. [size=about 30]",0,1612546430
31896,24-May-20,2020,Protests,Peaceful protest,Protesters (United States),Women (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Chronicle,"On 24 May 2020, around ten women staged a protest outside a restaurant in Howard Beach in New York-Queens (New York) against the coronavirus lockdown and its damage to small businesses in the area. [size=around 10]",0,1612546430
32049,21-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,PIX11; Make the Road New York,"On 21 May 2020, residents of Corona, Jackson Heights, and East Elmhurst held a vigil in Corona Plaza in New York-Queens (New York) in memory of undocumented immigrants who have lost their lives as a result of the coronavirus and demanding the state to do more in regards to undocumented immigrants. [size=no report]",0,1612546510
32075,21-May-20,2020,Protests,Peaceful protest,Protesters (United States),SEIU: Service Employees International Union; Labour Group (United States); Health Workers (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,AM New York,"On 21 May 2020, labor members of 1199 SEIU held a vigil at Holliswood Canter in New York-Queens (New York) and protested the working conditions of members including the lack of appropriate PPE, during the coronavirus pandemic, during the coronavirus crisis. [size=no report]",0,1612546510
32131,20-May-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 20 May 2020, hundreds of health care workers at Lenox Hill in New York-Manhattan (New York) marched in front of Lenox Hill Hospital and held a virtual candle as a silent tribute to those who have lost their lives as a result of the coronavirus pandemic. [size=hundreds]",0,1612546510
32301,18-May-20,2020,Protests,Peaceful protest,Protesters (United States),Students (United States); Teachers (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,LaborPress,"On 18 May 2020, City University of New York (CUNY) students and faculty members staged a protest in New York-Manhattan (New York, New York) over upcoming layoffs of possibly thousands of adjunct professors. The layoffs are the result of proposed budget cuts due to the economic fallout caused by the coronavirus pandemic. [size=no report]",0,1612546510
32517,15-May-20,2020,Protests,Peaceful protest,Protesters (United States),SEIU: Service Employees International Union; Labour Group (United States); Health Workers (United States),United States,New York,New York,New York City,40.7142,-74.0059,Brooklyn Eagle,"On 15 May 2020, a caravan, organized by 1199 SEIU United Healthcare Workers East, of about a hundred cars traveled to different hospitals and nursing homes in Queens, Brooklyn and Staten Island in New York City (New York) to show support and gratitude to frontline health professionals amid the coronavirus pandemic. [size=about a hundred]",0,1612546510
32591,14-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,New York Post,"On 14 May 2020, about a dozen salon and barbershop owners in New York-Bronx (New York) demanded a coronavirus reopening plan. [size=dozen]",0,1612546510
32679,12-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 12 May 2020, more than fifty activists marched from Foley Square to One Police Plaza in New York-Manhattan (New York) to protest NYPD's social distancing enforcement in black and brown communities. [size=more than fifty].",0,1612546510
32850,9-May-20,2020,Protests,Protest with intervention,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 9 May 2020, twenty protesters were rallying at Park Row and Spruce Street in New York-Manhattan (New York) calling for New York to reopen from its coronavirus lockdown. Nine people were arrested by police. [size=twenty]",0,1612546510
32998,7-May-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York City,40.7142,-74.0059,ABC7 (New York),"On 7 May 2020, people held a ''Caravan for Justice'' caravan rally from Brooklyn to Manhattan in New York City (New York) in support of the Black Lives Matter movement and against the violent social distancing arrests by NYPD. [size=no report]",0,1612546509
32999,7-May-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,New York,New York City,40.7142,-74.0059,New York Post,"On 7 May 2020, thirty nurses working at Rikers Island in New York City (New York) protested the working conditions during the coronavirus pandemic. [size=thirty]",0,1612546509
33000,7-May-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 7 May 2020, Amazon employees in front of the Amazon CEO's private residence in New York-Manhattan (New York) demanding an unlimited unpaid time policy during the coronavirus pandemic. [size=no report]",0,1612546509
33001,7-May-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 7 May 2020, about twenty protesters gathered outside City Hall in New York-Manhattan (New York) seeking a fully reopen New York during coronavirus. At the same time, a group of people staged a counter-protest against the anti-lockdown protesters. [size=about twenty] [counter-protest]",0,1612546509
